PM Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Name: pfe     Start Time: 27-Oct-2019 00:15:00     End Time: 28-Oct-2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
suspect,Date/Time,PM Source,Type,Current (mA) Minimum,Current (mA) Maximum,Current (mA) Average,Voltage (V) Minimum,Voltage (V) Maximum,Voltage (V) Average,PFE Return Current (mA) Minimum,PFE Return Current (mA) Maximum,PFE Return Current (mA) Average,PFE Station Ground Current (mA) Minimum,PFE Station Ground Current (mA) Maximum,PFE Station Ground Current (mA) Average,PFE Ocean Ground Voltage (V) Minimum,PFE Ocean Ground Voltage (V) Maximum,PFE Ocean Ground Voltage (V) Average,PFE Ocean Ground RES1 (mA) Minimum,PFE Ocean Ground RES1 (mA) Maximum,PFE Ocean Ground RES1 (mA) Average,PFE Ocean Ground RES2 (mA) Minimum,PFE Ocean Ground RES2 (mA) Maximum,PFE Ocean Ground RES2 (mA) Average,Converter Temperature (C) Minimum,Converter Temperature (C) Maximum,Converter Temperature (C) Average
,27/10/2019 6:45,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,36,39,37
,27/10/2019 6:45,T2.NNNN.PFE 1,G4,1000,1001,1000,5109,5110,5109,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 6:45,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1041,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 6:45,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1049,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1022,1023,1022,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 6:45,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1073,1071,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T3.AAAA.PFE 1,G3,999,1001,1000,2503,2504,2503,993,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 6:45,T3.AAAA.PFE 1.Converter1,G3,999,1001,999,1260,1261,1260,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 6:45,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1293,1295,1293,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 6:45,T4.UUUU.PFE 1,G4,998,1000,999,5222,5223,5222,998,1000,999,1,2,1,30,53,42,976,978,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 6:45,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1759,1761,1760,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T4.UUUU.PFE 1.Converter2,G4,998,999,998,1721,1723,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1796,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 6:45,T5.HHHH.PFE 1,G4,1000,1000,1000,5095,5096,5095,1000,1000,1000,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 6:45,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1000,1001,1000,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 6:45,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1089,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,45,47,45
,27/10/2019 6:45,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1067,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,46,44
,27/10/2019 6:45,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1004,1007,1005,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,44,45,44
,27/10/2019 6:45,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1003,1002,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,45,47,45
,27/10/2019 7:00,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,997,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:00,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 7:00,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,265,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 7:00,T2.NNNN.PFE 1,G4,1000,1001,1000,5109,5110,5109,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:00,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1039,1041,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:00,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1050,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,45,43
,27/10/2019 7:00,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1022,1023,1022,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:00,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:00,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1073,1071,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:00,T3.AAAA.PFE 1,G3,999,1001,1000,2503,2504,2503,993,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:00,T3.AAAA.PFE 1.Converter1,G3,999,1001,999,1260,1261,1260,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,39
,27/10/2019 7:00,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1293,1295,1293,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 7:00,T4.UUUU.PFE 1,G4,998,1000,999,5222,5223,5222,998,1000,999,0,2,1,30,53,42,976,978,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:00,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1759,1761,1760,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:00,T4.UUUU.PFE 1.Converter2,G4,997,1000,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:00,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1796,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:00,T5.HHHH.PFE 1,G4,1000,1000,1000,5095,5096,5095,1000,1000,1000,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:00,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1000,1002,1000,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:00,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1089,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,47,44
,27/10/2019 7:00,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1067,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,46,43
,27/10/2019 7:00,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1004,1007,1005,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,46,43
,27/10/2019 7:00,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1001,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,47,44
,27/10/2019 7:15,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,997,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:15,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 7:15,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,265,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 7:15,T2.NNNN.PFE 1,G4,1000,1001,1000,5109,5110,5109,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:15,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1041,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:15,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1050,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:15,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1022,1023,1022,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:15,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,999,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:15,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1070,1073,1071,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:15,T3.AAAA.PFE 1,G3,999,1001,1000,2503,2505,2503,990,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:15,T3.AAAA.PFE 1.Converter1,G3,999,1001,999,1260,1261,1260,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 7:15,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1293,1295,1294,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 7:15,T4.UUUU.PFE 1,G4,998,1000,999,5222,5224,5222,998,1000,999,0,2,1,31,53,42,976,977,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:15,T4.UUUU.PFE 1.Converter1,G4,997,1000,998,1759,1761,1760,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:15,T4.UUUU.PFE 1.Converter2,G4,997,999,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:15,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1796,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:15,T5.HHHH.PFE 1,G4,1000,1000,1000,5095,5096,5095,999,1000,999,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:15,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1000,1002,1000,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,46,44
,27/10/2019 7:15,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1089,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,44,49,46
,27/10/2019 7:15,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1066,1067,1066,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,46
,27/10/2019 7:15,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1004,1007,1005,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,46
,27/10/2019 7:15,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1001,1003,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,45,49,47
,27/10/2019 7:30,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,996,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:30,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 7:30,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 7:30,T2.NNNN.PFE 1,G4,1000,1001,1000,5109,5110,5109,1000,1001,1000,0,2,0,12,13,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:30,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1039,1041,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:30,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1050,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1022,1023,1022,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,999,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1073,1071,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:30,T3.AAAA.PFE 1,G3,999,1001,1000,2501,2504,2502,993,1004,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:30,T3.AAAA.PFE 1.Converter1,G3,999,1000,999,1259,1261,1260,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 7:30,T3.AAAA.PFE 1.Converter2,G3,999,1001,999,1292,1295,1293,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 7:30,T4.UUUU.PFE 1,G4,998,1000,999,5223,5230,5225,998,1000,999,0,2,1,28,54,42,976,977,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:30,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1760,1763,1761,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:30,T4.UUUU.PFE 1.Converter2,G4,997,999,998,1722,1726,1723,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1798,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:30,T5.HHHH.PFE 1,G4,1000,1000,1000,5092,5095,5094,1000,1000,1000,0,1,0,11,12,11,991,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:30,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,999,1002,1000,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1089,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,44
,27/10/2019 7:30,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1068,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:30,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1002,1007,1004,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:30,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1001,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:45,B1.TTTT.PFE 1,G3,999,1001,999,483,485,484,996,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 7:45,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 7:45,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,36,39,37
,27/10/2019 7:45,T2.NNNN.PFE 1,G4,1000,1001,1000,5108,5109,5108,1000,1001,1000,0,1,0,12,12,12,991,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 7:45,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1039,1041,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:45,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1050,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:45,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1022,1023,1022,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 7:45,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,998,999,998,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:45,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1070,1072,1071,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 7:45,T3.AAAA.PFE 1,G3,999,1001,1000,2500,2502,2500,994,1004,999,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
